voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
11.8446,2.2420,24.5444,393.3788,Li-ion,26.5561,0.01947,0.41859,2.7350,67.6970,75.0155,Medium
13.7348,8.0564,30.5748,143.9942,NiMH,110.6524,0.00544,0.06972,0.5232,88.2384,80.8001,Low
11.2354,6.6290,20.3696,325.5180,Li-ion,74.4796,0.00976,0.05172,2.6520,84.2385,77.6075,Medium
10.9723,5.0846,40.4870,139.6088,NiMH,55.7898,0.02109,0.17171,0.4188,62.8963,77.0503,Medium
11.9865,6.0117,57.9859,271.7041,NiMH,72.0592,0.04561,0.28066,4.3435,21.1785,63.4957,High
12.3531,2.5808,54.6365,361.6964,NiMH,31.8807,0.04516,0.13317,3.9232,21.3918,59.7905,High
12.3965,5.5315,24.6281,177.1376,Lead-acid,68.5716,0.00960,0.19294,2.4152,78.1481,80.1775,Medium
13.5512,9.6754,36.9564,212.5140,Lead-acid,131.1138,0.02612,0.22892,2.2215,39.1219,74.1968,Medium
11.4113,5.9213,30.7782,101.7838,Li-ion,67.5696,0.00508,0.33743,0.0023,89.9564,84.4182,Low
12.6992,6.7513,57.2850,392.9012,Lead-acid,85.7362,0.03890,0.27473,4.4958,12.7533,56.7373,High
11.2693,0.6525,51.4251,314.1777,NiMH,7.3536,0.04618,0.47684,3.9223,19.8364,65.7694,High
10.6138,4.7743,25.4323,191.7726,Lead-acid,50.6729,0.01429,0.22753,0.0486,66.0262,79.4505,Low
10.9584,7.8807,50.6287,298.3656,Li-ion,86.3602,0.04753,0.06815,3.5886,22.8498,60.6003,High
13.2699,7.9430,41.0584,269.7430,NiMH,105.4025,0.02217,0.04133,1.1617,60.4855,70.0900,Medium
13.6091,4.0044,26.4917,452.4115,NiMH,54.4957,0.00337,0.49489,1.7929,94.4131,70.6728,Medium
13.2291,7.8707,58.6083,207.2051,Lead-acid,104.1222,0.04606,0.09209,3.8932,0.0000,64.8590,High
10.0459,7.3469,27.9367,344.0381,Lead-acid,73.8060,0.01460,0.27312,1.2912,65.1140,72.7120,Low
11.2383,4.0785,25.8794,397.9144,NiMH,45.8350,0.00933,0.40846,1.4070,83.1871,73.4937,Low
10.2258,2.8202,26.4222,124.9648,Li-ion,28.8385,0.01489,0.16293,0.6179,74.4342,88.2388,Low
10.2691,7.9484,50.6198,481.5349,NiMH,81.6224,0.04132,0.41508,4.6123,25.6046,55.5974,High
13.0574,3.1794,58.2070,59.2248,NiMH,41.5152,0.04576,0.14938,3.2521,22.1018,73.7146,High
13.5090,5.9448,55.4408,103.0774,Lead-acid,80.3082,0.04563,0.33621,3.0511,0.0000,71.8712,High
12.2083,6.1219,32.7557,145.9239,Li-ion,74.7384,0.01826,0.36726,0.3959,69.2959,81.8814,Medium
10.7947,5.3019,21.2511,94.7544,NiMH,57.2329,0.02162,0.37595,0.8128,62.4801,84.7180,Medium
11.6066,4.2097,53.8909,106.0345,Li-ion,48.8605,0.03440,0.38686,4.7956,46.3083,68.4306,High
11.1471,1.9809,25.0263,441.7670,Lead-acid,22.0816,0.01186,0.02574,2.5390,75.0066,69.5201,Medium
10.5428,4.8861,28.4659,34.6395,NiMH,51.5135,0.00138,0.19576,0.9641,94.5472,87.6921,Low
12.0951,9.5482,21.7497,397.5337,NiMH,115.4862,0.00706,0.09180,2.2246,83.2717,73.5511,Medium
11.9948,0.9891,36.9697,274.8636,NiMH,11.8635,0.01767,0.02105,0.2977,70.8464,72.0236,Medium
10.6045,4.7432,21.6732,405.8419,NiMH,50.2995,0.00344,0.13801,0.8877,93.0500,71.6839,Low
11.0051,8.4950,53.2079,77.0610,Lead-acid,93.4885,0.04703,0.40694,4.8943,0.0000,71.2680,High
10.5582,1.4737,21.6700,372.9272,NiMH,15.5596,0.01138,0.27723,0.3673,80.4236,71.7178,Low
13.5361,9.5270,21.6165,281.8275,NiMH,128.9583,0.01686,0.25400,2.4275,66.0438,79.4810,Medium
11.3718,3.5366,28.0677,413.0881,NiMH,40.2176,0.02209,0.08437,1.6451,62.4475,70.0993,Medium
10.2941,6.0584,26.1889,36.6263,NiMH,62.3656,0.00380,0.22357,1.3370,89.9824,89.9097,Low
13.3400,3.5301,53.7928,391.9561,NiMH,47.0920,0.03658,0.07195,3.9979,37.7828,56.5074,High
12.7826,2.9067,28.4910,238.8082,NiMH,37.1551,0.01454,0.46873,1.3440,74.6739,80.8462,Low
11.2656,2.6720,56.2065,82.2065,Lead-acid,30.1018,0.04638,0.19047,4.6374,0.0000,73.1937,High
11.4638,7.3322,51.5172,401.2893,Li-ion,84.0549,0.03267,0.49169,3.5114,48.9318,55.9415,High
13.6235,8.1509,53.8964,178.5857,Li-ion,111.0439,0.03177,0.48698,4.6287,46.5795,68.3039,High
11.8124,2.9248,55.9538,405.5892,Lead-acid,34.5492,0.04876,0.20740,4.4436,0.0000,57.5703,High
13.8676,4.3084,52.4620,214.6088,NiMH,59.7474,0.03743,0.07780,4.4669,35.0659,66.2663,High
12.1327,7.8201,59.3842,265.9686,NiMH,94.8791,0.04978,0.43049,4.3546,11.3274,59.6913,High
13.1600,4.4420,33.1899,467.7817,NiMH,58.4562,0.01310,0.25879,0.4144,77.2416,63.5418,Low
12.9650,3.5160,46.7205,93.5013,Li-ion,45.5845,0.02560,0.29037,1.5309,59.1474,76.3251,Medium
12.9846,9.3374,23.2785,103.1821,Lead-acid,121.2430,0.00903,0.37119,0.2742,76.0115,83.6837,Low
10.7740,5.1157,23.5180,170.8896,NiMH,55.1163,0.00499,0.33312,0.1047,90.2413,81.6944,Low
10.9706,5.3660,46.2111,72.3647,Lead-acid,58.8678,0.02007,0.27620,0.8921,55.4616,76.7303,Medium
10.7827,4.9661,43.7192,247.4085,Li-ion,53.5480,0.02637,0.10168,0.6496,57.6592,68.0958,Medium
11.9474,5.0800,27.7456,306.0634,Li-ion,60.6936,0.00594,0.25590,1.3016,87.4348,75.2929,Low
13.7608,8.2250,32.6983,317.7780,NiMH,113.1828,0.02353,0.39104,1.5422,57.3884,69.2452,Medium
11.8285,1.5532,20.7162,453.5220,Li-ion,18.3714,0.00688,0.30240,1.1908,86.9218,72.0901,Low
12.7473,1.0465,51.0845,427.9530,NiMH,13.3397,0.04408,0.12702,3.1232,26.3166,56.8955,High
11.7939,6.6776,20.9634,448.9624,NiMH,78.7552,0.02974,0.24355,0.0652,47.5994,67.0352,Medium
12.1023,7.9094,46.5059,285.8127,NiMH,95.7220,0.00987,0.26998,2.1966,78.2493,66.5403,Medium
11.6795,5.9389,56.4685,176.6674,Li-ion,69.3637,0.03596,0.41658,4.8646,43.7419,66.2449,High
11.0667,9.1769,30.7148,460.2003,Li-ion,101.5579,0.02322,0.05155,1.4420,61.4675,65.6759,Medium
12.6526,2.5178,31.2490,499.0222,Li-ion,31.8561,0.01252,0.01202,0.8449,80.9108,64.0425,Low
12.4116,8.5899,57.2621,187.6408,Li-ion,106.6148,0.04752,0.05663,4.8663,22.9143,62.9051,High
10.2881,5.8792,53.9987,459.9729,Li-ion,60.4852,0.03913,0.17769,4.4547,37.4860,50.2859,High
11.8273,3.3702,24.4873,499.6930,NiMH,39.8600,0.01447,0.42813,1.0355,72.4823,66.7481,Low
13.4088,2.5481,23.8143,414.0315,Li-ion,34.1669,0.00374,0.10338,0.1811,92.6059,75.0746,Low
12.2850,6.3343,43.0632,487.3021,Lead-acid,77.8161,0.00543,0.40668,0.4732,84.4316,56.9706,Medium
12.5493,4.6901,59.9094,475.2342,NiMH,58.8575,0.03522,0.32514,3.9256,36.8494,48.3774,High
13.9406,8.0980,31.1703,186.3307,NiMH,112.8913,0.01976,0.13509,0.5634,61.6199,78.7635,Medium
10.3612,8.4869,59.2033,496.6276,Lead-acid,87.9341,0.03668,0.12015,3.2188,17.7832,51.6186,High
13.3704,6.1404,24.7780,258.5843,NiMH,82.0994,0.00650,0.25976,0.9248,86.4509,79.1573,Low
12.6303,1.8554,38.9082,288.1048,NiMH,23.4337,0.02182,0.14101,2.1040,63.8323,71.9656,Medium
12.5786,3.7995,27.3176,446.9800,Li-ion,47.7926,0.00543,0.36926,0.8375,88.2510,69.8314,Low
11.6742,0.7544,53.1816,196.3869,Li-ion,8.8076,0.04573,0.09802,4.2405,30.2042,69.0139,High
13.6369,0.5751,28.2488,147.0926,NiMH,7.8422,0.00523,0.26862,2.6092,92.5606,84.9074,Medium
10.7242,7.7393,58.6280,231.4439,Li-ion,82.9981,0.03325,0.48252,3.3467,45.9454,61.6457,High
12.0883,9.0937,57.1906,93.3986,Li-ion,109.9273,0.04127,0.15446,3.8487,32.3337,70.5816,High
10.8448,0.7082,20.2869,257.2704,Lead-acid,7.6800,0.00414,0.07035,1.4773,91.7626,80.4555,Low
11.9189,7.4486,28.3059,85.1145,NiMH,88.7794,0.00475,0.04193,2.5503,89.6509,83.2511,Medium
12.7366,7.6935,23.5832,78.7816,NiMH,97.9889,0.01450,0.08802,1.4728,72.5448,87.8513,Low
12.1778,2.3564,51.0001,398.3929,Lead-acid,28.6962,0.04369,0.08713,3.5663,5.8860,57.9908,High
12.3380,8.3839,45.3572,43.1093,Lead-acid,103.4406,0.01943,0.02447,1.7131,56.2958,77.6655,Medium
13.4412,6.9784,46.4721,371.5825,Li-ion,93.7985,0.02488,0.28072,1.5758,57.3532,62.9335,Medium
11.1091,9.8483,31.6155,493.8884,Lead-acid,109.4054,0.01204,0.27471,0.8940,71.6676,60.4086,Low
10.3999,5.6075,20.1397,257.8835,Li-ion,58.3179,0.00970,0.07490,0.8445,82.3178,78.8283,Low
13.2348,4.8076,28.7472,261.4914,NiMH,63.6276,0.00227,0.23383,0.7656,92.4435,76.9022,Low
13.5856,9.5730,34.8449,246.2626,Lead-acid,130.0551,0.01472,0.27493,2.2009,63.8592,71.6942,Medium
10.1495,6.7488,21.7171,217.0118,Lead-acid,68.4970,0.00338,0.26223,0.8076,89.8092,77.4017,Low
13.8812,9.4927,28.7149,287.7237,Lead-acid,131.7705,0.01777,0.44395,2.6373,60.3866,75.9760,Medium
11.5665,7.3119,48.1429,466.9171,Lead-acid,84.5732,0.02483,0.23495,1.1062,43.6672,55.5511,Medium
13.7317,2.8629,33.6821,342.4651,Lead-acid,39.3129,0.00504,0.19926,1.5576,87.7367,72.4180,Medium
10.0193,2.8387,25.4674,118.5476,NiMH,28.4415,0.00543,0.37251,0.6425,89.3803,87.9717,Low
13.6300,5.0540,26.7024,475.2001,Lead-acid,68.8858,0.02739,0.25968,0.6629,39.3909,68.3225,Medium
13.7710,2.0763,54.5850,238.9623,NiMH,28.5931,0.03281,0.27602,4.7516,42.5514,65.5106,High
13.9879,6.4388,21.3710,39.2898,Lead-acid,90.0646,0.00966,0.32584,1.3963,77.7001,90.2051,Low
11.4034,1.6884,57.4826,330.8833,NiMH,19.2533,0.04858,0.13960,3.8831,16.8691,59.2482,High
11.9270,3.6947,28.9066,145.4768,NiMH,44.0665,0.00496,0.16932,1.0266,89.2020,83.8145,Low
13.9889,5.5621,59.8519,287.9739,NiMH,77.8069,0.04784,0.47727,3.3569,16.1444,60.6177,High
10.2503,1.4666,23.0868,437.2699,Li-ion,15.0335,0.01153,0.10161,1.2131,81.0725,72.6309,Low
11.8375,7.2799,30.1508,265.9490,NiMH,86.1760,0.00286,0.01201,1.0869,93.9587,76.6064,Low
12.4476,1.5875,31.2616,424.9329,NiMH,19.7606,0.02127,0.04571,0.1899,64.2512,68.8377,Medium
12.3190,3.8459,22.1834,429.0177,Li-ion,47.3780,0.01145,0.39259,0.4161,81.3999,72.8045,Low
10.2536,3.3490,55.9696,115.0814,NiMH,34.3399,0.03907,0.41655,4.2653,32.5816,72.3748,High
10.4389,3.6038,53.3306,282.5733,Lead-acid,37.6199,0.03116,0.03866,4.5390,31.5801,63.4298,High
13.4271,9.0002,26.1092,403.1938,NiMH,120.8461,0.01479,0.47015,0.6419,70.7276,68.0496,Low
13.9413,8.1644,27.3291,127.3316,Lead-acid,113.8217,0.00257,0.12803,0.5445,91.5506,80.8462,Low
11.8572,6.5173,26.0804,431.5875,NiMH,77.2771,0.01206,0.04464,0.5556,78.4682,68.7415,Low
13.4880,5.9199,53.7954,464.9833,Li-ion,79.8478,0.04756,0.05585,4.9105,25.9739,53.2843,High
10.6934,1.9903,55.6510,478.9880,Lead-acid,21.2835,0.04836,0.13116,4.1903,0.0000,56.1466,High
13.5566,3.3077,56.9437,272.2797,NiMH,44.8412,0.04964,0.18943,3.9396,13.8194,65.0123,High
10.7965,5.1194,21.6342,12.7893,Lead-acid,55.2710,0.01738,0.39011,2.4703,62.2565,92.3637,Medium
10.6853,2.6330,57.7112,300.7273,NiMH,28.1348,0.04690,0.25525,4.4142,17.7323,62.1962,High
13.1053,2.1846,53.1930,197.6369,Li-ion,28.6297,0.04563,0.26931,3.2199,31.3096,68.0410,High
11.1261,2.7567,30.8306,34.3214,NiMH,30.6714,0.01122,0.29017,0.3979,81.1834,86.0853,Low
11.6181,2.1331,57.1450,372.4315,Lead-acid,24.7822,0.04450,0.14040,3.9818,4.5103,59.2789,High
10.4500,7.3378,34.8323,82.5463,Lead-acid,76.6793,0.00885,0.18131,0.6866,77.0694,80.9012,Low
10.6088,3.6391,26.9392,99.0202,Lead-acid,38.6063,0.02817,0.29186,2.9333,38.4918,86.8541,Medium
13.7673,6.3806,37.9360,157.7234,NiMH,87.8434,0.01592,0.24236,0.2910,71.4254,77.5375,Medium
12.4604,4.0305,33.7374,328.6082,Lead-acid,50.2217,0.01041,0.07934,2.2833,76.3683,69.3540,Medium
12.0156,3.2480,23.2590,409.7353,NiMH,39.0266,0.01309,0.36844,0.0847,75.7196,72.3532,Low
10.7161,5.1313,45.3960,201.9859,NiMH,54.9874,0.00629,0.49235,2.5530,87.8951,73.4190,Medium
11.1660,9.6817,28.5522,38.8182,Lead-acid,108.1058,0.00977,0.40700,1.8292,73.9727,87.6081,Medium
11.5372,5.4163,38.2925,98.3545,Li-ion,62.4882,0.01852,0.22706,0.4623,70.2792,80.1211,Medium
12.4350,5.4712,49.7032,386.6317,NiMH,68.0345,0.01729,0.22927,2.9272,66.9438,59.1768,Medium
12.6807,7.1673,32.5117,344.9384,NiMH,90.8863,0.00328,0.04499,0.5329,92.1018,70.7345,Low
11.5652,1.9240,43.8162,175.2845,Li-ion,22.2519,0.00951,0.02062,0.2798,84.2555,73.1085,Medium
13.5111,2.8344,21.6397,273.5559,NiMH,38.2953,0.00740,0.49208,1.3167,84.4490,78.1923,Low
12.4538,3.3802,33.7288,361.7267,Lead-acid,42.0962,0.00597,0.12479,1.6432,85.9290,68.6246,Medium
10.7651,9.7372,33.8096,104.0048,Li-ion,104.8220,0.01987,0.17415,0.7063,66.4157,81.2389,Medium
12.9801,2.7853,29.6609,448.1080,Lead-acid,36.1540,0.00305,0.10164,2.8068,90.5246,67.7495,Medium
10.4118,6.6797,58.7051,133.7729,NiMH,69.5475,0.04541,0.38848,4.8462,21.8086,68.9137,High
13.2752,8.8600,56.2418,406.3375,Lead-acid,117.6178,0.03442,0.24196,4.9506,24.7444,53.8527,High
12.8847,3.2067,29.6693,471.2268,Lead-acid,41.3180,0.00447,0.02314,0.9015,90.5976,67.5753,Low
11.6127,8.4583,34.0701,338.1242,NiMH,98.2237,0.00818,0.04183,2.9020,84.0157,69.8747,Medium
10.4007,4.8407,20.8529,352.1711,Lead-acid,50.3471,0.00595,0.36536,1.9988,86.9744,71.6176,Medium
11.3585,9.4071,31.8480,393.6353,Lead-acid,106.8497,0.02804,0.23250,1.8267,35.9754,65.8177,Medium
10.1268,4.9142,56.8228,94.7176,Lead-acid,49.7648,0.04795,0.03714,3.2731,0.0000,69.5787,High
12.4136,2.1559,52.6550,150.7914,Lead-acid,26.7625,0.04270,0.42790,4.7926,9.1585,73.2260,High
10.0386,8.3585,58.0468,223.0495,Lead-acid,83.9073,0.04012,0.16483,3.9767,9.6553,62.7124,High
10.6015,3.7026,27.9225,467.7468,Li-ion,39.2533,0.02074,0.29917,1.9904,65.5817,70.6098,Medium
11.3066,3.9836,53.1169,160.4031,Li-ion,45.0404,0.03905,0.46277,3.7501,37.5030,66.2453,High
13.2833,1.7936,59.4965,31.4866,Li-ion,23.8243,0.04738,0.23656,3.9091,28.0272,71.9749,High
11.4778,9.2743,36.5912,64.4051,Lead-acid,106.4480,0.02067,0.07580,0.8143,53.3639,80.8316,Medium
10.6735,9.8005,28.5511,153.3910,Li-ion,104.6057,0.00845,0.29064,0.8953,84.9579,83.2230,Low
11.5109,3.1292,47.8649,177.6544,NiMH,36.0204,0.00907,0.29697,0.8647,83.2407,72.9230,Medium
10.9552,3.4130,42.2973,229.9762,NiMH,37.3906,0.02719,0.22215,0.1534,50.5693,73.4199,Medium
10.5142,6.2708,30.0319,430.9823,NiMH,65.9322,0.01737,0.13608,2.3753,66.8739,69.4354,Medium
10.8952,8.6804,30.6532,312.3016,NiMH,94.5747,0.00752,0.45730,0.3475,83.3197,73.8203,Low
10.9718,2.1825,35.4382,41.8300,NiMH,23.9463,0.00815,0.29024,2.2481,84.2217,83.1898,Medium
10.5364,2.8072,28.4358,109.6350,Li-ion,29.5772,0.01455,0.32689,0.8359,78.3061,88.5451,Low
10.8286,3.4867,55.6093,211.2869,NiMH,37.7558,0.04565,0.35758,4.6246,19.4956,66.5070,High
11.0260,6.9686,37.7954,466.0035,Lead-acid,76.8358,0.01302,0.20512,2.7833,69.6885,60.4717,Medium
11.1973,7.2890,50.9058,111.2262,Li-ion,81.6177,0.03723,0.04414,4.7647,39.5000,72.7756,High
12.3883,0.5763,35.8650,245.2946,NiMH,7.1391,0.02533,0.14829,1.2675,55.0373,74.8323,Medium
13.7454,5.3733,55.4511,257.9535,NiMH,73.8580,0.04242,0.44592,3.4053,26.9907,64.0862,High
13.0627,0.8336,58.4719,159.4828,Lead-acid,10.8889,0.04659,0.11205,4.5625,0.6688,68.9104,High
10.7000,0.6087,59.2596,16.5879,Li-ion,6.5134,0.03266,0.35406,4.1610,49.4619,70.9878,High
13.9736,3.3675,34.7443,157.1636,Li-ion,47.0562,0.00934,0.11872,0.7764,85.7846,77.9866,Low
13.2652,9.3066,55.6318,355.2971,Li-ion,123.4543,0.03729,0.20280,3.1535,39.0255,55.4068,High
12.4141,3.9109,31.0383,57.0946,Lead-acid,48.5504,0.01390,0.19005,1.3556,67.6895,85.3730,Low
13.6306,6.1547,32.3856,157.1927,Lead-acid,83.8923,0.01065,0.36809,0.8643,75.2028,77.4783,Low
11.6769,8.7013,53.7191,450.8384,Lead-acid,101.6038,0.03531,0.01342,3.9224,22.6852,55.0294,High
13.6495,3.0490,25.8315,366.8116,Lead-acid,41.6174,0.02160,0.17652,1.1761,54.1615,71.7180,Medium
10.3863,7.5186,21.0070,407.7669,Lead-acid,78.0897,0.01264,0.28262,0.1398,70.4682,70.4159,Low
13.8764,8.9032,20.0192,251.6102,NiMH,123.5450,0.00640,0.19557,1.0989,85.7375,76.6460,Low
13.3739,6.2437,51.9328,378.0929,Li-ion,83.5028,0.03739,0.09018,4.2925,39.3240,59.4419,High
11.1984,7.0242,52.4396,85.4254,NiMH,78.6598,0.04292,0.04100,4.7663,25.8386,73.4728,High
13.4882,9.3022,29.8252,15.2322,NiMH,125.4693,0.01999,0.29109,0.0926,61.5003,86.4636,Medium
10.9419,4.7843,31.8870,131.6758,Lead-acid,52.3493,0.00140,0.29562,1.4642,95.6942,79.2889,Low
11.9072,9.2342,20.9144,270.2518,NiMH,109.9528,0.00539,0.03787,0.0752,87.1738,79.3973,Low
10.4860,0.7368,26.7264,466.2238,Lead-acid,7.7259,0.01466,0.38657,0.8005,70.3513,69.9036,Low
11.0751,8.9209,22.5044,388.0008,Lead-acid,98.7999,0.00278,0.02438,1.1717,91.7589,69.6757,Low
10.8737,7.2275,58.7336,92.9911,NiMH,78.5898,0.04299,0.47907,3.0828,25.4882,70.0866,High
12.2113,2.8787,45.4944,267.3744,Li-ion,35.1528,0.00889,0.13502,1.8156,83.8437,66.4547,Medium
10.4811,4.4385,51.1186,305.4636,NiMH,46.5201,0.03980,0.37745,3.9061,28.9699,65.8202,High
10.7615,4.7511,55.6881,446.7863,Lead-acid,51.1297,0.04955,0.27714,3.7832,0.0000,55.3636,High
12.0272,1.7887,27.7290,427.1347,Li-ion,21.5127,0.00323,0.44087,0.4667,92.4651,70.0437,Low
11.3251,7.2018,20.0644,242.2162,Li-ion,81.5611,0.01134,0.15202,1.4634,81.5468,83.8523,Low
12.6592,2.0084,47.8956,291.7948,Li-ion,25.4250,0.01259,0.16205,2.4128,78.7473,66.7827,Medium
10.4621,9.0896,36.1792,197.4604,Li-ion,95.0964,0.02937,0.15676,2.4837,49.5228,76.2582,Medium
10.1102,9.9061,50.9038,59.8412,Li-ion,100.1526,0.04295,0.12445,3.6535,32.1283,76.3208,High
12.3294,6.4660,55.5233,421.3956,Lead-acid,79.7224,0.04230,0.48228,3.4211,7.7408,55.5528,High
10.5828,7.4844,29.8132,179.9260,Li-ion,79.2053,0.02056,0.09524,1.6255,65.1601,81.3360,Medium
11.0294,6.4492,45.7223,306.1274,NiMH,71.1305,0.02186,0.11102,2.7897,60.0291,65.1640,Medium
12.6536,7.9914,49.0870,36.3620,NiMH,101.1203,0.01892,0.05430,0.4117,65.8182,75.7474,Medium
13.5178,2.6265,27.1390,150.5631,NiMH,35.5042,0.02831,0.36818,1.3400,52.6761,83.3193,Medium
10.1912,4.8529,34.5063,495.5781,Lead-acid,49.4573,0.01876,0.13896,1.3157,59.3771,60.5196,Medium
10.7375,0.9881,28.6110,471.1212,Li-ion,10.6095,0.00757,0.24409,0.6607,89.3087,68.4930,Low
10.0483,3.9304,29.5712,165.0716,Lead-acid,39.4940,0.00199,0.19955,1.3331,95.5461,80.5076,Low
12.4719,0.7782,34.4106,33.4388,Lead-acid,9.7061,0.00269,0.01509,2.0634,92.3980,85.0520,Medium
13.2249,3.7897,40.9538,369.0086,Li-ion,50.1188,0.01768,0.33138,0.3140,71.0592,67.3551,Medium
13.6293,1.5881,58.9543,402.5650,Lead-acid,21.6444,0.04420,0.42251,3.2959,4.3357,57.5344,High
13.0186,9.7370,42.7849,175.6974,Li-ion,126.7629,0.02803,0.21219,0.6933,54.2181,73.1145,Medium
11.5193,2.8379,53.8921,478.6942,Li-ion,32.6912,0.04601,0.31059,3.2756,29.1139,54.1317,High
10.4477,7.4776,34.1474,467.1384,Lead-acid,78.1236,0.01114,0.26576,0.2108,74.6539,65.2796,Low
10.9010,3.8274,30.7776,244.0204,Li-ion,41.7229,0.01663,0.39296,1.4650,74.5314,77.0613,Medium
13.6531,7.3829,32.1360,69.6348,Lead-acid,100.8000,0.00229,0.38074,1.7691,90.6607,83.7760,Medium
12.1403,3.9355,54.5612,42.3191,Lead-acid,47.7783,0.04669,0.30536,3.4600,0.0000,76.8173,High
10.0128,1.1390,49.0772,283.2912,NiMH,11.4044,0.02600,0.11219,2.2109,54.0563,66.1598,Medium
12.2303,2.1978,25.9618,283.9560,NiMH,26.8801,0.00385,0.24704,0.8282,94.5270,78.2700,Low
10.4324,8.7856,32.1612,430.7107,NiMH,91.6546,0.00474,0.11899,1.1811,89.7021,65.9282,Low
10.4643,9.4364,21.5682,79.4208,Lead-acid,98.7454,0.00682,0.16283,1.4426,81.5465,84.6760,Low
12.2441,7.7674,57.0975,384.7727,Li-ion,95.1057,0.03211,0.27708,4.3134,47.3630,55.2634,High
13.7472,4.9953,23.1586,36.3745,Li-ion,68.6708,0.00656,0.38776,0.1433,88.0631,94.6623,Low
10.5981,9.4321,33.5879,308.3512,Li-ion,99.9626,0.00127,0.21739,0.3235,95.3948,71.0168,Low
12.7114,5.2791,23.9366,316.7016,NiMH,67.1045,0.02292,0.06462,1.0064,59.9454,74.5200,Medium
12.4227,0.9512,56.8367,190.4390,Li-ion,11.8161,0.03958,0.28659,4.4032,39.8936,66.9063,High
10.8771,7.8181,25.4285,333.0703,NiMH,85.0388,0.01166,0.14545,0.8096,75.8328,76.0517,Low
11.8021,4.7058,31.8611,431.4817,NiMH,55.5387,0.00416,0.49512,0.7839,90.2678,67.6593,Low
11.8145,1.7300,50.5811,92.7822,Lead-acid,20.4393,0.04330,0.07600,3.7850,8.8296,73.5907,High
13.4422,2.0233,27.0259,270.2573,NiMH,27.1972,0.01315,0.23020,0.8980,78.1180,78.2775,Low
11.0628,9.8250,32.2353,317.7752,NiMH,108.6919,0.00810,0.24988,2.1323,80.7246,71.2145,Medium
12.3343,5.1868,39.5435,359.7757,Lead-acid,63.9759,0.01047,0.40613,2.5534,77.4605,64.5097,Medium
10.8107,2.7051,55.5686,469.2484,NiMH,29.2437,0.03228,0.47755,3.4308,43.3056,54.7869,High
13.2103,4.4648,32.6910,458.8553,NiMH,58.9813,0.01098,0.06712,1.0534,78.0804,62.9057,Low
10.9924,5.1313,54.5579,340.3543,Lead-acid,56.4057,0.04039,0.40616,4.1261,12.3257,59.2756,High
11.5069,2.0413,25.0515,417.3591,NiMH,23.4896,0.01173,0.38784,0.1966,80.4815,70.0257,Low
12.6382,0.6409,52.0126,174.1750,NiMH,8.0999,0.04985,0.49455,4.3736,16.7454,71.5905,High
13.9657,1.4054,57.7329,480.7626,NiMH,19.6277,0.04044,0.43061,4.9253,31.8112,53.4158,High
10.3598,9.3498,48.6265,184.7812,Li-ion,96.8624,0.02630,0.37436,0.9780,57.8500,68.1622,Medium
10.5200,4.2160,55.1857,150.0758,Li-ion,44.3530,0.04972,0.23510,3.6606,21.2580,68.1975,High
12.7579,8.4692,51.1297,143.3346,Lead-acid,108.0492,0.03208,0.28686,4.3958,27.0904,70.7372,High
12.3443,7.4724,27.4596,378.7065,NiMH,92.2413,0.02294,0.46292,2.6156,59.4940,69.3868,Medium
13.5090,9.5286,23.7706,269.9441,Li-ion,128.7218,0.00670,0.20517,2.4037,84.4018,81.1423,Medium
10.4750,1.4194,55.3930,419.1660,NiMH,14.8684,0.04400,0.47702,3.5356,22.9594,54.5419,High
12.4655,1.0979,45.2639,318.2695,Lead-acid,13.6855,0.02889,0.46774,1.5716,39.6621,67.2203,Medium
13.0116,4.5698,50.6941,175.3559,Lead-acid,59.4610,0.04955,0.02789,3.7585,0.0000,70.4769,High
13.9837,1.6031,21.7501,125.0520,Lead-acid,22.4179,0.00163,0.27340,0.0558,95.4393,84.7818,Low
13.6892,3.7175,30.0033,65.0347,NiMH,50.8895,0.01219,0.24470,1.0928,75.9434,87.3932,Low
11.8371,5.9186,20.2390,295.9935,Li-ion,70.0595,0.01037,0.48845,0.2427,81.6269,77.2097,Low
11.1832,7.9871,22.8801,258.7680,Lead-acid,89.3216,0.01500,0.27449,0.2324,65.8854,77.5968,Low
10.4386,6.4607,27.6429,398.1189,Li-ion,67.4410,0.00227,0.21686,0.0707,92.1925,71.5582,Low
10.3467,8.8755,24.0259,129.4931,NiMH,91.8317,0.01292,0.23771,1.2461,74.9204,84.1452,Low
10.2024,9.9932,26.6470,419.6535,Li-ion,101.9540,0.01306,0.48481,0.8255,77.7281,72.7328,Low
13.2602,4.0001,47.8744,312.9923,NiMH,53.0419,0.01185,0.33285,2.0628,78.1609,64.6788,Medium
12.7049,5.1499,30.6709,292.9385,Li-ion,65.4286,0.01260,0.14167,1.1422,78.3209,75.5387,Low
12.7528,2.0969,58.8142,11.0442,Li-ion,26.7409,0.03902,0.01264,3.0908,41.2015,74.1345,High
10.7786,5.7556,25.4891,46.0306,Lead-acid,62.0376,0.00661,0.25709,0.8554,84.7131,87.2259,Low
13.0353,2.2037,45.8686,98.8067,NiMH,28.7263,0.01110,0.32821,1.7745,80.2359,75.2821,Medium
11.0625,1.7888,52.9732,85.8299,Lead-acid,19.7890,0.04949,0.28990,4.1460,0.0000,72.9750,High
