voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
13.7024,1.482,30.4602,57.13,Li-ion,20.3072,0.002343,0.24347,0.3319,100,86.7108,Low
12.2919,3.9193,44.3419,186.04,NiMH,48.1759,0.0195,0.38208,1.9959,63.0208,61.9003,Medium
10.8191,9.9079,53.7727,357.81,Lead-acid,107.1948,0.038275,0.06438,4.7953,27.2998,38.4954,High
10.9433,8.9048,48.826,318.66,NiMH,97.4485,0.039702,0.26835,3.3086,41.5807,53.0891,High
12.4504,1.3187,25.147,22.42,Lead-acid,16.4178,0.008411,0.04204,0.3677,85.4508,91.7349,Low
12.7127,4.8172,44.2364,155.82,Li-ion,61.2391,0.022301,0.13992,1.8649,56.5471,49.7399,Medium
13.5646,2.14,28.7064,84.39,Lead-acid,29.0282,0.01403,0.05275,0.1184,74.7064,76.8295,Low
11.3714,4.8931,36.6261,191.89,Li-ion,55.6416,0.02603,0.13708,1.5143,49.939,60.6515,Medium
11.6102,6.0837,53.7398,319.58,Lead-acid,70.6333,0.044383,0.34898,3.9507,8.0915,32.8789,Medium
11.9106,9.0482,50.2832,301.81,Li-ion,107.7694,0.029118,0.2351,4.8889,50.5865,35.1695,High
10.4397,6.5943,57.1564,432.74,Lead-acid,68.8425,0.028285,0.0832,4.0595,45.6584,33.2405,Medium
11.5279,8.282,52.7173,458.42,NiMH,95.4737,0.028879,0.1374,4.2805,48.2811,31.0515,High
12.6222,4.497,36.2968,282.13,Lead-acid,56.7621,0.023695,0.28045,1.6013,47.8397,56.7201,Medium
12.9237,0.7764,28.4201,36.06,NiMH,10.0338,0.001148,0.22673,0.419,85.3961,88.571,Low
11.2285,6.1003,40.2773,143.33,Lead-acid,68.4974,0.021927,0.23043,2.5891,67.7731,65.3261,Medium
10.5107,9.0753,60,328.17,Li-ion,95.3875,0.033136,0.14446,2.3243,37.4004,18.7523,High
13.5994,1.7347,27.4166,22.15,Lead-acid,23.5906,0.012515,0.09261,0.8171,71.8279,89.4711,Medium
12.9399,6.0268,34.8813,309.7,NiMH,77.9863,0.017223,0.17682,3.2419,54.4668,59.0569,Medium
13.0194,2.0502,20.9056,35.71,Li-ion,26.693,0.012254,0.05814,0.6087,78.4943,88.7607,Low
12.0909,3.6522,33.7132,305.81,Lead-acid,44.1589,0.023914,0.16302,2.1369,42.3744,57.7902,Medium
13.0417,3.1131,36.5294,177.35,Li-ion,40.6004,0.015092,0.02314,1.84,76.9441,67.491,Medium
12.9681,1.9155,31.4592,133.8,Lead-acid,24.841,0.010264,0.22831,0.7872,70.4815,76.1658,Medium
12.1867,0.5,25.3259,122.87,NiMH,6.0934,0.001,0.08374,0.08,85.4207,79.4381,Low
13.0747,1.7186,29.2597,63.97,NiMH,22.4698,0.009247,0.0571,1.0639,80.5464,83.348,Low
10.4526,8.6719,56.7542,306.92,Lead-acid,90.6438,0.026917,0.35689,4.9657,42.6584,39.0933,High
11.7985,7.2658,48.5505,386.28,Lead-acid,85.7255,0.040351,0.32622,2.9541,16.0232,38.2671,High
11.0285,4.643,37.8008,178.18,Lead-acid,51.2052,0.028329,0.03569,0.9107,42.1917,70.782,Medium
11.3207,5.7507,47.2763,399.8,NiMH,65.1017,0.043438,0.13319,4.7397,5.4829,35.2876,High
11.9179,7.3011,51.9176,303.85,NiMH,87.0142,0.030146,0.426,3.4456,47.8587,37.651,High
10,7.7539,45.714,386.38,NiMH,77.5386,0.039458,0.2348,3.8883,16.6415,47.2886,Medium
12.2139,4.4407,43.1176,318.91,Lead-acid,54.2386,0.021211,0.25297,1.6208,56.2214,58.0263,Medium
14,2.3837,32.4209,82.06,NiMH,33.3725,0.003179,0.1599,0.9356,87.8819,72.9591,Medium
11.5076,8.472,59.1138,306.22,NiMH,97.4918,0.041723,0.32522,3.7445,27.343,26.5338,Medium
13.4672,2.5813,29.4478,153.97,NiMH,34.7628,0.002172,0.20783,0.4879,90.5517,71.7418,Low
12.2561,3.0397,20.1848,163.84,NiMH,37.2549,0.001019,0.14137,1.1374,85.7392,76.3062,Low
11.4321,5.5088,39.8146,328.74,Li-ion,62.9772,0.023034,0.05887,2.4717,58.3602,52.0052,Medium
12.6843,2.2281,36.8985,124.26,Li-ion,28.2625,0.001063,0.04244,0.9334,94.4514,64.7559,Low
11.1168,8.1764,58.7215,314.27,NiMH,90.895,0.042624,0.33529,4.3622,32.4143,29.634,High
10.2292,7.0756,54.6173,360.04,NiMH,72.3786,0.038337,0.18299,4.2374,23.3978,37.7927,High
13.5011,2.3483,27.7223,10,Lead-acid,31.7046,0.015759,0.07774,0.1255,65.1457,86.3215,Low
12.5442,3.02,35.6388,208.61,Li-ion,37.8832,0.024713,0.13805,1.4943,51.6698,57.9379,Medium
11.9476,3.7163,33.8877,291.54,NiMH,44.4007,0.026359,0.14363,2.6648,46.6562,53.0647,Medium
12.1,3.9279,40.928,260.73,Li-ion,47.5275,0.026875,0.29906,2.2404,51.5299,55.0062,High
13.0483,5.9343,45.6327,249.39,NiMH,77.4321,0.019261,0.18264,1.8405,39.729,56.9269,Medium
11.7087,7.2094,42.8348,288.65,NiMH,84.4126,0.018148,0.18971,2.1488,66.6882,55.5915,Medium
11.6685,9.6205,51.2593,447.93,NiMH,112.2575,0.034012,0.2399,2.5301,37.2736,21.9453,High
12.5897,3.4599,47.1375,316.24,Lead-acid,43.5597,0.01237,0.13288,1.0537,69.8157,62.1618,Medium
13.0433,6.4756,35.2235,188.91,Lead-acid,84.4625,0.017048,0.2902,1.3659,71.0692,73.193,Medium
13.5915,2.1195,31.5543,61.29,Li-ion,28.8071,0.010789,0.18701,1.1603,85.6399,82.4275,Medium
13.2425,1.8759,31.6405,112.47,NiMH,24.8412,0.007958,0.20553,0.8573,76.7135,74.68,Medium
12.6258,2.5393,20.7059,12.08,Lead-acid,32.061,0.008406,0.01,0.2231,83.7126,95.8548,Low
12.1796,3.8543,42.6222,220.44,Lead-acid,46.9432,0.022285,0.0423,1.8421,55.5028,54.8979,Medium
13.5958,0.8708,30.8107,95.44,NiMH,11.8396,0.011092,0.01401,0.5382,80.6026,73.7184,Low
12.6718,0.6776,20.4313,88.98,Lead-acid,8.5863,0.004372,0.06622,0.6155,84.5354,90.4299,Low
12.3014,5.7971,48.62,244.04,Lead-acid,71.3123,0.03047,0.19084,3.3307,32.2872,51.1096,High
12.1238,9.7808,54.4658,412.97,Lead-acid,118.5805,0.038347,0.22313,2.8283,18.8163,40.314,High
13.2006,3.1617,26.6244,48.74,Lead-acid,41.736,0.001,0.20593,0.4338,85.9973,81.4122,Low
12.527,1.2545,26.1269,126.7,Li-ion,15.7152,0.007327,0.10116,1.0552,89.8621,79.0562,Low
13.4769,1.1844,21.4204,105.81,NiMH,15.9618,0.004336,0.02465,0.9188,95.0517,92.1468,Low
10,9.4395,46.4541,385.77,NiMH,94.3946,0.05,0.23941,4.6176,6.3194,32.9919,High
11.8418,6.5719,48.2455,308.72,NiMH,77.8229,0.035998,0.01,2.4183,36.8822,47.0402,Medium
10.9167,6.3831,50.3587,315.4,Li-ion,69.682,0.033598,0.18804,4.2125,37.3355,34.6728,High
12.5135,4.1534,42.9055,320.77,Li-ion,51.974,0.012917,0.0643,1.2504,69.8505,48.6936,Medium
12.5924,5.972,32.9499,235.09,Li-ion,75.2014,0.015848,0.07778,2.1619,60.5468,63.8336,Medium
12.1125,5.6535,56.1732,289.21,NiMH,68.4785,0.05,0.37172,2.9026,9.6321,37.1058,High
11.8554,7.8305,49.4174,311.93,Li-ion,92.8334,0.045525,0.40778,3.7822,18.2764,45.4348,High
10.3641,8.9701,59.439,439.17,Lead-acid,92.9677,0.042559,0.25275,2.7103,5.8978,30.7601,High
13.319,2.7111,24.4084,10.97,Li-ion,36.1097,0.013302,0.08357,1.1873,74.1514,87.9834,Medium
10.7703,10,55.8712,416.51,NiMH,107.7035,0.04175,0.08503,3.6439,33.2986,20.5135,High
13.6721,1.0873,33.484,18.21,Lead-acid,14.8659,0.001825,0.09087,1.4043,91.3033,76.8633,Low
13.2045,3.7209,21.4385,71.08,NiMH,49.1325,0.011296,0.02176,0.4631,76.1365,97.8011,Low
13.0123,0.7306,33.7316,60.46,Li-ion,9.5071,0.008336,0.14334,0.916,92.3835,83.2326,Low
12.9773,1.4993,28.419,63.71,NiMH,19.4572,0.009301,0.13125,0.4141,80.0817,78.8336,Low
11.1427,5.7949,48.5092,374.05,NiMH,64.5707,0.030867,0.39945,2.3445,49.6112,39.2559,Medium
12.1535,2.5137,36.6521,169.93,Lead-acid,30.5503,0.001629,0.15899,0.732,92.578,68.8727,Low
12.6842,1.3697,21.0893,45.12,NiMH,17.373,0.014097,0.01,0.5568,71.2016,94.3847,Low
10.6821,9.6935,49.3384,442.85,Li-ion,103.5468,0.048554,0.11905,2.5059,9.3612,36.1775,High
12.2412,4.0214,45.9823,175.57,NiMH,49.2266,0.020185,0.03257,1.6698,48.316,53.9008,Medium
12.1096,6.3802,57.8872,400.89,NiMH,77.2614,0.05,0.35114,3.5057,1.7432,29.3474,High
10,7.5512,56.3104,437.77,Li-ion,75.5122,0.041937,0.06073,3.8704,16.5623,26.2515,High
13.3805,3.0663,34.015,93.0,NiMH,41.0291,0.010528,0.23868,0.659,70.7287,71.9119,Low
13.7262,1.7683,33.4285,95.33,Li-ion,24.2715,0.008977,0.10485,0.0964,87.071,66.641,Low
13.4241,2.8733,38.8305,174.59,Li-ion,38.5712,0.016874,0.10146,1.7054,63.4189,54.747,Medium
12.9191,3.3119,36.3078,96.15,Li-ion,42.7872,0.0057,0.07169,0.8545,83.154,75.2865,Medium
10.5981,8.9211,52.9559,392.93,Li-ion,94.5471,0.032557,0.29933,4.3283,36.499,34.7432,High
11.215,6.0369,40.7968,322.64,NiMH,67.7037,0.020263,0.22276,0.9934,47.4575,58.2974,Medium
11.1355,5.8286,47.9574,307.41,Lead-acid,64.905,0.045681,0.04974,3.4955,11.581,51.982,High
12.8779,3.0277,31.7445,67.92,NiMH,38.9909,0.001,0.04047,0.2296,94.9171,90.4061,Low
13.9331,1.2915,27.8632,147.33,Lead-acid,17.9941,0.005095,0.17626,1.0139,81.6271,83.0959,Low
10.5813,10,54.2135,407.39,Lead-acid,105.8126,0.029098,0.19365,4.7977,48.367,34.4378,High
10.7356,9.5203,50.1687,410.57,Lead-acid,102.2061,0.029946,0.28233,2.4466,47.0724,44.1684,High
12.4461,1.3668,25.821,84.95,NiMH,17.0108,0.003447,0.01,0.1325,100,87.9761,Low
13.9956,1.2445,23.9063,50.34,NiMH,17.418,0.0096,0.11359,0.1856,78.3895,82.4115,Low
13.3726,1.2987,24.2301,142.49,NiMH,17.3668,0.002728,0.16116,0.9106,93.6502,79.1685,Low
10,8.7373,47.0203,388.68,NiMH,87.3729,0.042112,0.25204,3.0922,24.6884,33.7456,High
12.876,5.0184,34.766,276.43,Li-ion,64.6166,0.018013,0.23749,2.6588,63.5045,65.9945,Medium
12.6942,3.9463,35.9057,272.14,NiMH,50.0952,0.013091,0.01,2.0968,73.4753,64.6242,Medium
12.7361,4.9433,36.548,276.96,Li-ion,62.9582,0.014854,0.05329,1.4221,68.9247,57.1584,Medium
11.5652,3.5683,42.558,144.91,Lead-acid,41.2674,0.027351,0.25427,1.7057,50.4954,69.5438,Medium
10.7103,8.81,48.0433,431.93,Li-ion,94.3568,0.042783,0.29566,3.5992,12.5182,36.6409,High
13.5958,1.5152,32.1901,55.2,Li-ion,20.5998,0.004849,0.08983,0.3646,87.1686,78.7927,Low
13.4766,2.719,29.719,88.91,Lead-acid,36.6426,0.012299,0.07295,0.7608,75.2621,88.3623,Medium
11.5846,5.2645,36.667,165.55,Li-ion,60.9875,0.024317,0.05891,1.3367,57.7073,59.182,Medium
13.0435,4.8637,45.5201,217.21,NiMH,63.4392,0.021378,0.31314,1.1837,61.123,52.3474,Medium
12.0662,8.1197,53.0164,396.79,Li-ion,97.974,0.035737,0.43772,3.0999,31.16,36.6049,High
11.8107,2.9391,32.7709,176.04,Li-ion,34.7132,0.020078,0.1246,1.6486,55.8709,68.2941,Medium
13.1517,1.085,21.07,158.66,Li-ion,14.2702,0.003963,0.06065,0.8146,83.7609,86.2593,Low
10.4313,9.6653,55.188,284.62,NiMH,100.8223,0.04988,0.24799,4.1181,12.6045,37.717,High
11.1364,6.6376,46.0344,361.57,Li-ion,73.9187,0.028242,0.23801,1.2488,44.2174,34.5512,Medium
13.2565,2.4588,21.2948,135.85,Lead-acid,32.5956,0.014324,0.04043,0.2682,75.8353,88.3591,Low
12.3967,6.8319,40.007,170.13,Lead-acid,84.6931,0.018461,0.05265,1.7307,61.0043,67.6844,Medium
12.4414,5.1136,44.5361,231.26,NiMH,63.6201,0.02645,0.04555,2.4683,52.846,54.9107,Medium
12.8022,3.078,41.6515,261.78,NiMH,39.4049,0.013891,0.11959,2.7209,67.6418,64.5111,Medium
11.6329,2.9159,49.2301,281.41,NiMH,33.9207,0.021733,0.26841,2.4857,62.3317,48.7534,Medium
11.9336,3.8156,38.3827,211.21,Lead-acid,45.5337,0.017768,0.16716,2.7842,61.4235,56.6015,Medium
10,9.265,47.2586,422.6,Li-ion,92.6501,0.046009,0.37298,3.9267,14.7378,43.1631,High
13.3192,1.4725,27.9746,139.42,Li-ion,19.6124,0.01059,0.16869,0.2444,82.8242,80.156,Low
10.6171,8.6804,50.1678,472.71,Lead-acid,92.1613,0.04747,0.15133,4.734,9.319,35.0363,High
11.5826,4.338,45.1408,135.4,Li-ion,50.2457,0.02945,0.10988,1.5266,40.8102,59.3798,Medium
12.5259,5.7066,40.4686,212.02,Lead-acid,71.4806,0.025489,0.22443,2.6794,43.7825,66.361,High
12.6236,4.5361,40.6255,178.98,Lead-acid,57.2618,0.028514,0.11202,3.378,43.9721,68.5908,Medium
11.8566,4.7183,43.8636,182.33,Li-ion,55.9428,0.028306,0.15312,2.118,44.5091,60.3925,Medium
12.5287,3.656,49.3562,304.75,Li-ion,45.8052,0.013333,0.0109,3.1503,85.0819,49.4634,Medium
11.8805,3.4639,48.925,301.53,Li-ion,41.1531,0.032352,0.09501,2.4609,29.2801,40.5859,Medium
13.1392,1.4881,25.3881,35.2,Li-ion,19.5522,0.002823,0.12862,0.9868,90.5319,91.2133,Low
12.759,1.2276,20,151.55,Lead-acid,15.6633,0.001946,0.15834,1.0667,92.9652,92.9382,Low
11.7438,8.8496,51.9561,405.33,Li-ion,103.9278,0.03208,0.15825,4.8395,41.4072,36.5839,High
12.7988,6.5959,47.2659,201.74,NiMH,84.4195,0.028718,0.05526,1.1879,51.8907,58.2955,High
13.5869,1.5314,31.4246,62.38,NiMH,20.8067,0.00779,0.23655,1.1778,74.7759,85.8218,Low
10.603,8.0515,49.1272,454.37,Li-ion,85.3701,0.031274,0.11171,3.8182,38.5075,34.8274,Medium
10.9802,4.1245,45.9679,183.96,Li-ion,45.288,0.028018,0.27338,2.321,50.3495,56.6523,Medium
13.2524,3.3661,25.7333,80.2,Li-ion,44.6092,0.009657,0.16631,0.8106,83.2412,86.423,Medium
13.9062,3.8004,21.9612,131.04,Li-ion,52.8485,0.009529,0.05908,0.2939,68.438,87.3731,Low
11.408,7.8233,55.364,412.21,Lead-acid,89.2481,0.043817,0.13219,3.96,21.8058,29.5531,High
11.8861,4.3121,40.6175,343.73,Li-ion,51.2545,0.017496,0.04891,1.9622,62.9878,56.4587,Medium
11.6576,8.8457,58.006,445.57,NiMH,103.1197,0.044604,0.27709,1.8448,23.7909,21.882,High
12.8058,3.4033,42.669,307.23,Li-ion,43.5821,0.023768,0.09433,2.5144,53.0077,46.6079,Medium
13.5263,1.9905,20,86.26,Lead-acid,26.9242,0.010504,0.15751,0.5833,61.8876,89.6046,Low
12.7839,2.1447,22.3423,51.67,Lead-acid,27.4176,0.017105,0.14101,0.1672,68.148,94.5051,Low
12.8043,0.7866,36.2517,105.88,NiMH,10.072,0.005979,0.19501,0.694,99.88,72.1336,Medium
12.1163,3.7101,41.5383,172.95,Li-ion,44.9528,0.02545,0.2409,1.2489,47.9948,48.033,Medium
12.4815,2.4996,30.4575,49.15,Lead-acid,31.1981,0.005711,0.02725,0.6349,82.4351,83.4671,Medium
12.2862,1.2057,26.8527,48.82,Lead-acid,14.8129,0.006479,0.21033,0.4072,75.8054,86.7678,Low
11.7971,7.5661,55.8345,389.2,NiMH,89.2573,0.042367,0.25234,4.6523,28.1683,28.3871,High
13.2749,1.5197,22.1513,130.0,NiMH,20.1737,0.012717,0.19601,0.8041,67.9379,85.7308,Low
11.6594,10,52.1106,402.51,Li-ion,116.5936,0.049304,0.12244,3.7021,8.369,33.8638,Medium
11.1655,8.9796,51.0608,347.37,NiMH,100.2621,0.033673,0.17602,4.046,39.5066,36.6393,High
11.5731,8.0834,52.1661,441.16,Lead-acid,93.5496,0.043616,0.33636,3.6342,8.5019,36.2236,High
11.6267,8.8767,52.4444,442.72,Li-ion,103.2069,0.028866,0.31899,3.7398,41.3607,25.2607,High
10,8.462,58.0477,385.75,Li-ion,84.6199,0.0372,0.17048,4.3035,40.269,23.9988,High
12.6069,3.8062,21.8214,87.17,Lead-acid,47.984,0.014326,0.08091,0.7799,68.8876,91.1665,Low
13.4551,1.4233,35.7983,25.74,Li-ion,19.1501,0.012626,0.22988,0.6898,74.5833,76.5803,Medium
10.1141,7.2906,56.1503,443.85,Lead-acid,73.7381,0.047364,0.13535,4.8579,0,31.7845,High
11.5076,8.2349,52.0521,452.76,Lead-acid,94.7634,0.032297,0.34934,3.2738,29.9875,36.0268,High
12.9212,3.2794,29.0474,51.94,NiMH,42.3743,0.006144,0.23634,0.3366,83.2265,77.9639,Medium
11.0106,9.3639,47.0108,376.53,NiMH,103.1016,0.05,0.19814,3.5843,12.4972,35.0258,High
13.7515,1.7551,36.0109,158.39,NiMH,24.1346,0.005566,0.01148,0.0361,84.1097,69.1692,Medium
10.4512,6.6573,44.4359,316.91,Li-ion,69.5766,0.037768,0.06553,2.675,37.2861,45.6228,High
11.7574,4.2601,46.2916,235.61,NiMH,50.088,0.021177,0.03449,1.3528,63.5042,53.9027,Medium
11.4473,7.6892,47.6683,430.02,NiMH,88.0204,0.047802,0.03153,1.9106,13.53,45.3346,High
12.6614,1.3455,34.1524,16.27,Lead-acid,17.0363,0.008306,0.01807,0.2394,84.1141,76.5812,Low
11.9872,6.3084,45.2996,339.21,Li-ion,75.6205,0.025459,0.324,1.4064,53.9161,42.292,Medium
10.7802,6.9609,48.0375,386.72,NiMH,75.0397,0.031661,0.04172,3.1813,33.3935,41.118,High
11.6505,5.1924,48.5555,301.08,NiMH,60.4943,0.031149,0.1783,2.5605,46.6218,38.8956,Medium
12.2873,1.1904,28.7026,160.29,Lead-acid,14.6267,0.002213,0.18846,0.6228,91.9981,77.1994,Low
12.8887,0.6596,24.0261,38.59,Lead-acid,8.501,0.009386,0.10578,0.9044,68.6236,85.8803,Low
11.7699,9.3595,55.0181,329.87,Lead-acid,110.1599,0.026525,0.41054,2.4168,47.0834,41.8216,High
11.4502,7.2262,36.2403,314.57,NiMH,82.7421,0.014523,0.07904,2.49,63.5979,55.6811,Medium
11.1846,9.3951,57.9835,458.93,NiMH,105.0801,0.02986,0.08374,3.5449,37.7375,15.8561,High
10.8531,8.3619,52.1713,349.93,NiMH,90.7524,0.028226,0.03067,2.6299,47.5147,36.5837,High
10.3173,8.363,59.2804,342.93,NiMH,86.2838,0.04215,0.39397,2.9412,27.7729,35.7001,Medium
11.3874,5.3257,38.1407,153.66,Li-ion,60.6458,0.017986,0.22642,1.2117,59.1038,68.1045,Medium
12.7885,1.7493,23.7019,82.81,NiMH,22.3711,0.008727,0.01,0.8858,77.7034,86.8173,Low
10.7449,8.412,50.9728,411.66,Lead-acid,90.3852,0.0461,0.03732,3.9951,0.4956,44.4151,High
12.5093,0.72,31.1434,93.16,Lead-acid,9.0062,0.011599,0.10544,1.4253,61.9492,75.6252,Low
12.5748,2.4781,28.4373,171.17,NiMH,31.162,0.013339,0.06029,0.3924,75.3659,82.9038,Low
13.9752,2.7009,26.2706,82.54,Lead-acid,37.7452,0.003519,0.07072,0.1307,91.7465,91.2656,Low
13.5852,3.3111,29.8457,153.22,Lead-acid,44.9818,0.003177,0.10698,0.4858,87.3679,81.6455,Medium
12.5869,0.8971,34.9206,127.8,Li-ion,11.292,0.017122,0.21926,1.0677,62.1574,72.7864,Low
11.8161,6.1832,42.3506,195.5,Li-ion,73.0616,0.030414,0.06514,2.5266,46.0032,57.063,Medium
11.575,5.006,42.9462,331.55,NiMH,57.944,0.020659,0.13431,1.3895,61.0198,48.5284,Medium
11.6471,7.5482,55.7806,354.94,Li-ion,87.9144,0.039195,0.28023,5,29.9274,32.4023,High
11.5699,7.5684,54.4784,399.93,Lead-acid,87.566,0.043776,0.35536,2.7866,11.8675,30.1768,High
11.7675,2.9364,37.9365,300.87,Li-ion,34.5545,0.030777,0.17254,2.133,50.8085,50.9812,Medium
11.8922,6.2943,39.7312,155.73,Lead-acid,74.8526,0.020542,0.12787,1.8173,54.9959,68.6449,Medium
11.6217,4.4687,42.8847,185.42,Li-ion,51.9333,0.027677,0.24792,1.8912,45.3673,54.8131,Medium
10.3858,8.6287,56.4224,375.22,Lead-acid,89.6159,0.041785,0.19811,3.7214,15.7642,39.8618,High
10.324,9.293,58.787,423.8,Li-ion,95.9408,0.031721,0.31016,4.3171,38.2123,30.5531,High
11.4937,3.5973,35.5555,260.95,Lead-acid,41.3465,0.015363,0.09369,2.3665,76.7633,61.6325,Medium
10.6764,9.3897,49.4803,450.71,Li-ion,100.2484,0.043105,0.09531,3.5233,27.3396,30.548,High
11.8639,5.8861,39.0738,175.04,NiMH,69.8321,0.025669,0.30903,1.3601,54.6982,72.6487,Medium
11.9321,2.5058,39.091,146.12,Lead-acid,29.8997,0.015462,0.01141,2.5105,66.5939,74.7893,Medium
13.674,1.3883,31.9452,62.4,Lead-acid,18.9831,0.010514,0.16549,0.1971,76.5568,78.6817,Low
10.2469,5.4846,50.6138,379.26,Li-ion,56.2001,0.042443,0.07463,2.9834,20.8681,37.6643,High
13.0246,2.1963,20.8804,131.42,Li-ion,28.6055,0.007727,0.1542,0.6536,76.2169,85.7027,Low
13.1682,2.7945,32.8459,48.57,Li-ion,36.7982,0.01091,0.06076,0.4297,66.2965,74.3106,Low
13.0232,3.0274,24.3174,84.75,Lead-acid,39.4267,0.005552,0.18144,0.809,88.893,85.1224,Low
11.7083,3.6034,35.96,233.83,NiMH,42.1893,0.029628,0.06451,1.3085,39.7375,62.1066,Medium
11.9082,6.2094,36.9075,195.3,Li-ion,73.9435,0.023891,0.18446,1.7804,59.4765,60.155,Medium
12.6171,5.8018,45.28,279.1,Li-ion,73.202,0.026059,0.23369,1.3078,49.0558,47.3526,Medium
12.3974,5.671,38.4454,304.07,Lead-acid,70.3057,0.025979,0.04528,2.065,54.0058,53.5977,Medium
10.5334,6.735,54.7653,330.96,NiMH,70.9425,0.02556,0.04089,5,53.749,30.1057,High
11.5591,9.5792,52.1265,382.26,NiMH,110.7269,0.030151,0.09733,4.1518,34.8519,26.367,Medium
13.7124,2.768,22.2812,104.18,Lead-acid,37.9552,0.01083,0.17062,0.1443,69.2883,91.0802,Low
11.8697,4.4443,42.4167,197.07,NiMH,52.7521,0.020475,0.08229,1.8334,52.4884,52.2941,Medium
12.8985,3.9402,38.0405,343.42,NiMH,50.8227,0.029142,0.30122,2.6143,46.1364,50.8948,High
10.8466,8.9295,46.0519,424.37,Li-ion,96.8539,0.028481,0.01,4.6968,44.0011,36.0847,High
12.306,2.6514,24.7314,97.28,NiMH,32.6283,0.008507,0.09283,0.6962,82.1567,79.4686,Medium
11.5972,5.3705,40.6129,193.98,Lead-acid,62.2826,0.02757,0.10585,0.964,38.9991,66.6148,Medium
12.4137,2.4477,24.5538,58.33,NiMH,30.385,0.008375,0.09798,0.6277,77.1697,86.6492,Low
13.1212,3.1489,25.229,33.18,NiMH,41.3177,0.012319,0.17069,0.8417,71.7883,79.4218,Medium
12.7084,2.3214,32.2379,54.98,Lead-acid,29.5011,0.002737,0.20015,0.0399,81.6956,76.8229,Low
10.7305,10,50.1581,480.54,Lead-acid,107.3055,0.026958,0.33228,3.8242,41.7524,31.5869,High
11.4234,3.3417,44.1405,204.91,NiMH,38.1742,0.026142,0.05006,2.0217,43.7919,54.4408,Medium
13.834,3.4878,26.6572,129.16,Li-ion,48.2496,0.007834,0.15738,0.4171,80.6578,76.4127,Low
11.8809,6.7694,47.3603,500,Li-ion,80.4258,0.031345,0.3176,2.6188,38.1262,32.7418,High
13.4764,2.9237,24.5114,159.77,Lead-acid,39.4005,0.009218,0.10179,0.4383,77.3002,84.2408,Low
12.7606,3.6803,40.6345,301.64,Lead-acid,46.9625,0.019896,0.06627,0.7621,45.5592,67.8312,Medium
11.6704,3.8583,44.4619,306.52,Li-ion,45.0282,0.014389,0.27596,2.1922,74.8561,46.0549,Medium
10.9474,7.8628,52.6655,320.65,Lead-acid,86.0775,0.039192,0.41477,3.9007,23.1493,43.1521,High
11.5149,5.5014,43.9292,308.39,Lead-acid,63.3484,0.029204,0.05136,1.7716,45.6035,50.3372,Medium
12.2367,5.3174,44.1894,329.13,Li-ion,65.0679,0.025106,0.34123,1.4462,55.5904,36.95,Medium
12.8258,1.8152,34.2967,95.54,Lead-acid,23.282,0.001,0.17525,1.2936,96.5766,83.8135,Low
11.6101,6.858,48.3073,433.22,Lead-acid,79.6226,0.043778,0.1904,4.2977,10.586,34.8629,High
11.8854,4.6748,40.3202,252.08,Li-ion,55.5618,0.015689,0.10049,1.8752,75.2164,54.786,Medium
11.1767,9.0828,56.6894,452.74,Li-ion,101.5152,0.030341,0.41986,2.817,46.2306,21.627,High
12.0193,3.5716,37.0858,262.27,Li-ion,42.9282,0.030347,0.22906,2.2762,39.1949,59.8937,Medium
12.3277,5.2337,45.3635,173.34,Lead-acid,64.5191,0.015372,0.14089,1.671,67.9431,60.9577,Medium
13.3525,3.4765,29.3472,79.56,Lead-acid,46.4204,0.005103,0.01,0.9644,78.2562,77.7893,Low
11.5118,7.5967,56.1287,306.39,NiMH,87.4515,0.038156,0.32228,2.5495,30.3876,42.3402,High
10.6514,8.8778,53.3752,314.0,NiMH,94.5604,0.031364,0.34715,4.6782,40.6131,40.1402,High
12.311,3.0608,29.8695,10.91,Lead-acid,37.6812,0.00942,0.03595,0.1749,81.8178,89.4782,Low
10.4488,8.2048,55.7966,349.64,Li-ion,85.7309,0.032491,0.07163,4.2306,49.4321,34.1976,High
11.2721,6.3614,59.277,369.78,Lead-acid,71.707,0.04022,0.04396,4.687,22.2763,31.342,High
13.6245,0.9599,27.2675,30.46,Li-ion,13.0783,0.0107,0.01,1.0308,71.6305,86.5707,Low
10.5117,8.7976,56.1205,379.41,Lead-acid,92.4784,0.042454,0.35909,4.3515,9.7586,28.9837,High
10.0173,9.8987,60,329.29,NiMH,99.1576,0.03184,0.07113,2.7187,43.055,24.4409,High
10.6533,7.4829,52.0441,331.0,NiMH,79.7175,0.045527,0.33663,3.6592,19.8205,34.3121,High
11.3484,7.5371,50.7585,443.66,NiMH,85.5335,0.044728,0.12017,2.9703,23.1928,33.3221,High
11.1729,9.5812,56.1647,418.32,NiMH,107.0499,0.03576,0.17261,4.3082,39.6162,26.5461,High
13.5937,3.2919,24.0092,150.14,NiMH,44.7497,0.007346,0.06296,0.4867,87.488,79.9432,Low
11.9664,9.6845,58.7152,308.8,NiMH,115.8889,0.034057,0.24562,4.2051,23.5258,39.2474,High
11.61,9.2748,48.2592,393.14,NiMH,107.6812,0.025653,0.286,2.6268,55.0821,42.5751,Medium
13.0925,2.1865,21.4251,121.36,Li-ion,28.6273,0.00635,0.15064,0.5672,85.5982,84.0015,Low
